seed,turn,stage,candidates,action_index,action_desc,elapsed_us,score_breakdown
1001,13,Train,9,4,智训练,40,"#0 635[速训练 失败率0% 属性+108 PT+34] | #1 605[耐训练 失败率0% 属性+95 PT+31] | #2 79[力训练 失败率0% 属性+32 PT+8] | #3 80[根训练 失败率0% 属性+33 PT+8] | #4 720[智训练 失败率0% 属性+100 PT+35] | #5 393[自选比赛(缺1场/剩22回合)+比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 2531[友人外出#1 选项1 动态事件220 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,14,Event,2,0,事件#5002 马娘事件2:  耐20  /  力20 ,2,
1001,14,RamenSelect,3,2,吃面/函馆-耐,73,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 2050[吃面/函馆-耐]
1001,14,SpecialSelect,1,0,吃面/函馆-耐,0,仅1候选: 吃面/函馆-耐
1001,14,Train,9,1,耐训练,49,"#0 115[速训练 失败率0% 属性+49 PT+9] | #1 1205[耐训练 失败率0% 属性+160 PT+59] | #2 101[力训练 失败率0% 属性+39 PT+9] | #3 258[根训练 失败率0% 属性+52 PT+18] | #4 1192[智训练 失败率0% 属性+208 PT+54] | #5 325[自选比赛(缺1场/剩21回合)+比赛(G4 五维[2, 3, 2, 3, 2]×1.55 PT+39 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2500[友人外出#1 选项1 动态事件189 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,15,Event,2,0,事件#5001 马娘事件1:  速20  /  耐20 ,3,
1001,15,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,15,Train,9,0,速训练,38,"#0 861[速训练 失败率0% 属性+136 PT+44] | #1 105[耐训练 失败率0% 属性+39 PT+9] | #2 678[力训练 失败率0% 属性+104 PT+40] | #3 84[根训练 失败率0% 属性+38 PT+8] | #4 183[智训练 失败率0% 属性+39 PT+9] | #5 407[自选比赛(缺1场/剩20回合)+比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 2538[友人外出#1 选项1 动态事件227 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,16,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,16,Train,9,5,比赛,34,"#0 83[速训练 失败率7% 属性+52 PT+8] | #1 218[耐训练 失败率5% 属性+58 PT+16] | #2 225[力训练 失败率6% 属性+57 PT+17] | #3 199[根训练 失败率8% 属性+53 PT+16] | #4 262[智训练 失败率0% 属性+46 PT+13] | #5 415[自选比赛(缺1场/剩19回合)+比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 66[休息] | #7 15[普通外出] | #8 2558[友人外出#1 选项1 动态事件247 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,16,Event,2,0,事件#4103 G3比赛:  速3 耐3 力3 根3 智3 54pt 体力-15 / [大成功] 速3 耐3 力3 根3 智3 54pt 体力-5 (33%) | [成功] 速3 耐3 力3 根3 智3 54pt 体力-20 (66%),3,
1001,17,RamenSelect,3,0,不吃面,67,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,17,Train,9,4,智训练,27,"#0 382[速训练 失败率15% 属性+109 PT+24] | #1 319[耐训练 失败率13% 属性+80 PT+20] | #2 72[力训练 失败率14% 属性+40 PT+9] | #3 170[根训练 失败率14% 属性+50 PT+13] | #4 1000[智训练 失败率0% 属性+176 PT+44] | #5 188[比赛(G4 五维[2, 3, 2, 3, 2]×1.55 PT+39 体力-15 折扣0.30)] | #6 78[休息] | #7 15[普通外出] | #8 2560[友人外出#1 选项1 动态事件249 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,18,RamenSelect,4,1,吃面/札幌-速,80,#0 0[不吃面] | #1 2166[吃面/札幌-速] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,18,SpecialSelect,1,0,吃面/札幌-速,0,仅1候选: 吃面/札幌-速
1001,18,Train,9,0,速训练,44,"#0 699[速训练 失败率0% 属性+123 PT+35] | #1 251[耐训练 失败率0% 属性+59 PT+17] | #2 141[力训练 失败率0% 属性+49 PT+11] | #3 506[根训练 失败率0% 属性+94 PT+31] | #4 205[智训练 失败率0% 属性+45 PT+10] | #5 261[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 2549[友人外出#1 选项1 动态事件238 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,19,Event,2,1,事件#5005 马娘事件5:  智20  /  20pt,3,
1001,19,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,19,Train,9,4,智训练,40,"#0 -340282346638528859811704183484516925440[速训练 失败率26% 属性+61 PT+10] | #1 -340282346638528859811704183484516925440[耐训练 失败率24% 属性+107 PT+32] | #2 -340282346638528859811704183484516925440[力训练 失败率25% 属性+61 PT+17] | #3 -340282346638528859811704183484516925440[根训练 失败率28% 属性+39 PT+8] | #4 808[智训练 失败率0% 属性+132 PT+38] | #5 -340282346638528859811704183484516925440[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 93[休息] | #7 15[普通外出] | #8 2563[友人外出#1 选项1 动态事件252 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,20,RamenSelect,2,0,不吃面,69,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,20,Train,9,0,速训练,28,"#0 876[速训练 失败率7% 属性+180 PT+47] | #1 408[耐训练 失败率6% 属性+96 PT+23] | #2 66[力训练 失败率8% 属性+37 PT+8] | #3 63[根训练 失败率10% 属性+39 PT+8] | #4 512[智训练 失败率0% 属性+100 PT+22] | #5 303[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 68[休息] | #7 15[普通外出] | #8 2564[友人外出#1 选项1 动态事件253 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,21,RamenSelect,4,0,不吃面,36,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #3 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,21,Train,9,6,休息,26,"#0 454[速训练 失败率29% 属性+157 PT+32] | #1 109[耐训练 失败率32% 属性+52 PT+15] | #2 123[力训练 失败率33% 属性+57 PT+16] | #3 13[根训练 失败率36% 属性+40 PT+8] | #4 732[智训练 失败率0% 属性+129 PT+34] | #5 263[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 103[休息] | #7 15[普通外出] | #8 2352[友人外出#1 选项1 动态事件254 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+0]"
1001,22,RamenSelect,4,2,吃面/函馆-耐,88,#0 0[不吃面] | #1 2167[吃面/札幌-速] | #2 2169[吃面/函馆-耐] | #3 2168[吃面/东京-智]
1001,22,SpecialSelect,1,0,吃面/函馆-耐,0,仅1候选: 吃面/函馆-耐
1001,22,Train,9,1,耐训练,44,"#0 508[速训练 失败率0% 属性+134 PT+25] | #1 1173[耐训练 失败率0% 属性+181 PT+56] | #2 465[力训练 失败率0% 属性+91 PT+26] | #3 118[根训练 失败率0% 属性+44 PT+10] | #4 581[智训练 失败率0% 属性+113 PT+25] | #5 385[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 1272[友人外出#1 选项1 动态事件188 材料+2(库存0也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,23,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,23,Train,9,4,智训练,34,"#0 384[速训练 失败率0% 属性+98 PT+21] | #1 265[耐训练 失败率0% 属性+68 PT+17] | #2 104[力训练 失败率0% 属性+47 PT+9] | #3 246[根训练 失败率0% 属性+61 PT+17] | #4 751[智训练 失败率0% 属性+131 PT+35] | #5 386[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 1300[友人外出#1 选项1 动态事件216 材料+2(库存0也不禁用) 饥饿+1014 未来+0 主动+0]"
1001,23,RegionSelect,10,3,"地区[中山-全,京都-耐根,阪神-耐力]",14,"#0 20[[5, 6, 7]] | #1 20[[5, 6, 8]] | #2 -5[[5, 6, 9]] | #3 65[[5, 7, 8]] | #4 40[[5, 7, 9]] | #5 40[[5, 8, 9]] | #6 30[[6, 7, 8]] | #7 5[[6, 7, 9]] | #8 5[[6, 8, 9]] | #9 50[[7, 8, 9]]"
1001,24,Event,3,2,事件#4009 经典年-新年:  速25  /   体力20 /  20pt,3,
1001,24,RamenSelect,4,3,吃面/阪神-耐力,94,#0 0[不吃面] | #1 2052[吃面/中山-全] | #2 2059[吃面/京都-耐根] | #3 2062[吃面/阪神-耐力]
1001,24,SpecialSelect,9,0,吃面/阪神-耐力,20,"#0 20[隐藏方案[0, 0, 0] 后续可做0种] | #1 15[隐藏方案[0, 0, 1] 后续可做0种] | #2 14[隐藏方案[0, 1, 0] 后续可做0种] | #3 15[隐藏方案[1, 0, 0] 后续可做0种] | #4 9[隐藏方案[0, 0, 2] 后续可做0种] | #5 9[隐藏方案[0, 1, 1] 后续可做0种] | #6 9[隐藏方案[1, 0, 1] 后续可做0种] | #7 9[隐藏方案[1, 1, 0] 后续可做0种] | #8 9[隐藏方案[2, 0, 0] 后续可做0种]"
1001,24,Train,9,1,耐训练,46,"#0 828[速训练 失败率0% 属性+69 PT+10] | #1 8894[耐训练 失败率0% 属性+384 PT+97] | #2 2436[力训练 失败率0% 属性+100 PT+24] | #3 1525[根训练 失败率0% 属性+77 PT+18] | #4 2874[智训练 失败率0% 属性+175 PT+31] | #5 1383[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 1447[友人外出#1 选项1 动态事件146 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,25,RamenSelect,2,0,不吃面,48,#0 0[不吃面] | #1 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,25,Train,9,0,速训练,26,"#0 5270[速训练 失败率0% 属性+260 PT+58] | #1 1615[耐训练 失败率0% 属性+115 PT+18] | #2 634[力训练 失败率0% 属性+45 PT+8] | #3 545[根训练 失败率0% 属性+41 PT+7] | #4 1796[智训练 失败率0% 属性+111 PT+19] | #5 998[比赛(G4 五维[2, 3, 2, 3, 2]×1.55 PT+39 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 1539[友人外出#1 选项1 动态事件238 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,26,RamenSelect,4,1,吃面/中山-全,100,#0 0[不吃面] | #1 2154[吃面/中山-全] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,26,SpecialSelect,1,0,吃面/中山-全(替换Cx2),2,仅1候选: 吃面/中山-全(替换Cx2)
1001,26,Train,9,4,智训练,44,"#0 4385[速训练 失败率0% 属性+241 PT+48] | #1 2267[耐训练 失败率0% 属性+111 PT+25] | #2 1283[力训练 失败率0% 属性+66 PT+14] | #3 2165[根训练 失败率0% 属性+89 PT+24] | #4 6251[智训练 失败率0% 属性+295 PT+68] | #5 1384[比赛(G3 五维[3, 3, 3, 3, 3]×1.55 PT+54 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 2589[友人外出#1 选项1 动态事件274 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,27,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,27,Train,9,0,速训练,34,"#0 3754[速训练 失败率0% 属性+230 PT+41] | #1 646[耐训练 失败率0% 属性+59 PT+8] | #2 995[力训练 失败率0% 属性+59 PT+12] | #3 547[根训练 失败率0% 属性+45 PT+7] | #4 1096[智训练 失败率0% 属性+67 PT+12] | #5 998[比赛(G4 五维[2, 3, 2, 3, 2]×1.55 PT+39 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2568[友人外出#1 选项1 动态事件253 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,28,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,28,Train,9,0,速训练,47,"#0 2770[速训练 失败率0% 属性+217 PT+30] | #1 741[耐训练 失败率0% 属性+69 PT+9] | #2 1344[力训练 失败率0% 属性+76 PT+16] | #3 1164[根训练 失败率0% 属性+67 PT+14] | #4 1888[智训练 失败率0% 属性+126 PT+20] | #5 1592[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 46[休息] | #7 15[普通外出] | #8 2566[友人外出#1 选项1 动态事件251 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,29,RamenSelect,3,0,不吃面,35,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,29,Train,9,8,友人出行,26,"#0 981[速训练 失败率11% 属性+109 PT+13] | #1 2039[耐训练 失败率9% 属性+124 PT+26] | #2 646[力训练 失败率10% 属性+56 PT+9] | #3 1183[根训练 失败率12% 属性+81 PT+16] | #4 1100[智训练 失败率0% 属性+71 PT+12] | #5 1592[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 71[休息] | #7 15[普通外出] | #8 2587[友人外出#1 选项1 动态事件273 材料+2(库存0也不禁用) 饥饿+2028 未来+0 主动+213]"
1001,30,RamenSelect,4,2,吃面/京都-耐根,88,#0 0[不吃面] | #1 2385[吃面/中山-全] | #2 2395[吃面/京都-耐根] | #3 2395[吃面/阪神-耐力]
1001,30,SpecialSelect,6,0,吃面/京都-耐根,16,"#0 48[隐藏方案[0, 0, 0] 后续可做2种] | #1 42[隐藏方案[0, 0, 1] 后续可做2种] | #2 27[隐藏方案[0, 1, 0] 后续可做1种] | #3 36[隐藏方案[0, 0, 2] 后续可做2种] | #4 21[隐藏方案[0, 1, 1] 后续可做1种] | #5 7[隐藏方案[0, 2, 0] 后续可做0种]"
1001,30,Train,9,1,耐训练,44,"#0 783[速训练 失败率0% 属性+121 PT+9] | #1 15137[耐训练 失败率0% 属性+669 PT+167] | #2 1311[力训练 失败率0% 属性+91 PT+15] | #3 1780[根训练 失败率0% 属性+81 PT+17] | #4 3009[智训练 失败率0% 属性+225 PT+32] | #5 2009[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2552[友人外出#2 选项1 动态事件1248 材料+2(库存2也不禁用) 饥饿+1014 未来+0 主动+213]"
1001,31,RamenSelect,4,1,吃面/中山-全,90,#0 0[不吃面] | #1 2488[吃面/中山-全] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,31,SpecialSelect,3,0,吃面/中山-全(替换Cx1),9,"#0 8[隐藏方案[0, 0, 1] 后续可做0种] | #1 2[隐藏方案[0, 0, 2] 后续可做0种] | #2 2[隐藏方案[1, 0, 1] 后续可做0种]"
1001,31,Train,9,0,速训练,47,"#0 12653[速训练 失败率0% 属性+962 PT+136] | #1 6062[耐训练 失败率0% 属性+375 PT+66] | #2 1908[力训练 失败率0% 属性+98 PT+21] | #3 1820[根训练 失败率0% 属性+95 PT+20] | #4 10988[智训练 失败率0% 属性+648 PT+119] | #5 1595[比赛(G2 五维[3, 5, 3, 5, 3]×1.55 PT+62 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3089[友人外出#2 选项1 动态事件1279 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,32,RamenSelect,1,0,不吃面,0,仅1候选: 不吃面
1001,32,Train,9,4,智训练,33,"#0 2195[速训练 失败率0% 属性+275 PT+23] | #1 1467[耐训练 失败率0% 属性+117 PT+17] | #2 1139[力训练 失败率0% 属性+90 PT+13] | #3 647[根训练 失败率0% 属性+63 PT+8] | #4 5048[智训练 失败率0% 属性+307 PT+55] | #5 2013[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 3140[友人外出#2 选项1 动态事件1330 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+213]"
1001,32,Event,2,0,事件#102 追加训练:  智5  体力-5 羁绊+5 /   体力5,3,
1001,33,RamenSelect,3,0,不吃面,33,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,33,Train,9,8,友人出行,24,"#0 1325[速训练 失败率0% 属性+154 PT+15] | #1 664[耐训练 失败率0% 属性+80 PT+8] | #2 648[力训练 失败率0% 属性+64 PT+8] | #3 648[根训练 失败率0% 属性+64 PT+8] | #4 848[智训练 失败率0% 属性+82 PT+9] | #5 2013[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2916[友人外出#2 选项1 动态事件1319 材料+2(库存1也不禁用) 饥饿+1521 未来+0 主动+0]"
1001,34,RamenSelect,4,1,吃面/中山-全,85,#0 0[不吃面] | #1 2649[吃面/中山-全] | #2 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内] | #3 -inf[禁止吃面：吃完后最优训练位不在该面 at_trains 内]
1001,34,SpecialSelect,1,0,吃面/中山-全(替换Cx2),2,仅1候选: 吃面/中山-全(替换Cx2)
1001,34,Train,9,4,智训练,47,"#0 2007[速训练 失败率0% 属性+149 PT+22] | #1 3075[耐训练 失败率0% 属性+174 PT+34] | #2 1557[力训练 失败率0% 属性+89 PT+17] | #3 3360[根训练 失败率0% 属性+143 PT+37] | #4 9303[智训练 失败率0% 属性+461 PT+102] | #5 2009[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2945[友人外出#3 选项2 动态事件2359 材料+2(库存1也不禁用) 饥饿+507 未来+0 主动+0]"
1001,35,RamenSelect,3,1,吃面/京都-耐根,79,#0 0[不吃面] | #1 2868[吃面/京都-耐根] | #2 2868[吃面/阪神-耐力]
1001,35,SpecialSelect,1,0,吃面/京都-耐根(替换Cx1),2,仅1候选: 吃面/京都-耐根(替换Cx1)
1001,35,Train,9,1,耐训练,48,"#0 6853[速训练 失败率0% 属性+465 PT+75] | #1 12701[耐训练 失败率0% 属性+705 PT+138] | #2 830[力训练 失败率0% 属性+77 PT+10] | #3 1952[根训练 失败率0% 属性+86 PT+19] | #4 3207[智训练 失败率0% 属性+253 PT+34] | #5 2008[比赛(G1 五维[5, 5, 5, 5, 5]×1.55 PT+78 体力-15 折扣0.30)] | #6 -154[休息] | #7 -185[普通外出] | #8 2948[友人外出#3 选项2 动态事件2363 材料+2(库存0也不禁用) 饥饿+507 未来+0 主动+0]"
1001,35,Event,2,0,事件#102 追加训练:  耐5  体力-5 羁绊+5 /   体力5,3,
1001,36,RamenSelect,3,0,不吃面,8,#0 0[不吃面：本回合基础决策不是训练] | #1 -inf[禁止吃面：本回合应先休息/外出/治病/比赛] | #2 -inf[禁止吃面：本回合应先休息/外出/治病/比赛]
1001,36,Train,1,0,比赛,0,仅1候选: 比赛
1001,37,RamenSelect,4,3,吃面/阪神-耐力,77,#0 0[不吃面] | #1 2813[吃面/中山-全] | #2 2820[吃面/京都-耐根] | #3 2828[吃面/阪神-耐力]
